gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	SKMK01000022.1_13	SKMK01000022.1	13915	14211	-1	GB_GCA_007121075.1
FlaG	SKMK01000034.1_18	SKMK01000034.1	20897	21283	-1	GB_GCA_007121075.1
FlaG	SKMK01000022.1_12	SKMK01000022.1	13490	13873	-1	GB_GCA_007121075.1
FlaG	SKMK01000034.1_13	SKMK01000034.1	16264	16536	-1	GB_GCA_007121075.1
FlhG	SKMK01000022.1_15	SKMK01000022.1	15477	16640	1	GB_GCA_007121075.1
FliC	SKMK01000034.1_14	SKMK01000034.1	16720	18741	-1	GB_GCA_007121075.1
FliC	SKMK01000034.1_19	SKMK01000034.1	21468	24038	-1	GB_GCA_007121075.1
FliD	SKMK01000034.1_12	SKMK01000034.1	14026	16212	-1	GB_GCA_007121075.1
FliS	SKMK01000034.1_11	SKMK01000034.1	13544	13987	-1	GB_GCA_007121075.1
PilZ	SKMK01000030.1_7	SKMK01000030.1	5816	6499	1	GB_GCA_007121075.1
