gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	JAKBAQ010000137.1_2	JAKBAQ010000137.1	102	776	1	GB_GCA_021808985.1
FlgB	JAKBAQ010000135.1_9	JAKBAQ010000135.1	5856	6203	-1	GB_GCA_021808985.1
FlgC	JAKBAQ010000135.1_8	JAKBAQ010000135.1	5413	5832	-1	GB_GCA_021808985.1
FlgD	JAKBAQ010000135.1_7	JAKBAQ010000135.1	4715	5416	-1	GB_GCA_021808985.1
FlgE	JAKBAQ010000135.1_6	JAKBAQ010000135.1	3492	4718	-1	GB_GCA_021808985.1
FlgG	JAKBAQ010000135.1_4	JAKBAQ010000135.1	1883	2677	-1	GB_GCA_021808985.1
FlgH	JAKBAQ010000135.1_3	JAKBAQ010000135.1	1182	1886	-1	GB_GCA_021808985.1
FlgI	JAKBAQ010000135.1_2	JAKBAQ010000135.1	76	1185	-1	GB_GCA_021808985.1
FlgJ	JAKBAQ010000030.1_20	JAKBAQ010000030.1	16967	17788	-1	GB_GCA_021808985.1
FlgK	JAKBAQ010000030.1_19	JAKBAQ010000030.1	15039	16970	-1	GB_GCA_021808985.1
FlgM	JAKBAQ010000137.1_6	JAKBAQ010000137.1	4223	4525	1	GB_GCA_021808985.1
FlhB	JAKBAQ010000030.1_13	JAKBAQ010000030.1	11372	12484	-1	GB_GCA_021808985.1
FliC	JAKBAQ010000137.1_3	JAKBAQ010000137.1	886	2370	1	GB_GCA_021808985.1
FliD	JAKBAQ010000137.1_4	JAKBAQ010000137.1	2451	3833	1	GB_GCA_021808985.1
FliL	JAKBAQ010000030.1_18	JAKBAQ010000030.1	14544	15014	-1	GB_GCA_021808985.1
FliO	JAKBAQ010000030.1_17	JAKBAQ010000030.1	14264	14539	-1	GB_GCA_021808985.1
FliP	JAKBAQ010000030.1_16	JAKBAQ010000030.1	13510	14271	-1	GB_GCA_021808985.1
FliQ	JAKBAQ010000030.1_15	JAKBAQ010000030.1	13235	13510	-1	GB_GCA_021808985.1
FliR	JAKBAQ010000030.1_14	JAKBAQ010000030.1	12477	13244	-1	GB_GCA_021808985.1
FliS	JAKBAQ010000137.1_5	JAKBAQ010000137.1	3846	4226	1	GB_GCA_021808985.1
