gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAJXYE010000014.1_4	JAJXYE010000014.1	3260	3484	-1	GB_GCA_021780735.1
FlgH	JAJXYE010000075.1_4	JAJXYE010000075.1	3928	4482	-1	GB_GCA_021780735.1
FlgI	JAJXYE010000075.1_3	JAJXYE010000075.1	2807	3916	-1	GB_GCA_021780735.1
FlgJ	JAJXYE010000075.1_2	JAJXYE010000075.1	1962	2795	-1	GB_GCA_021780735.1
FlgK	JAJXYE010000075.1_1	JAJXYE010000075.1	1	1896	-1	GB_GCA_021780735.1
FliK	JAJXYE010000051.1_5	JAJXYE010000051.1	2600	3583	-1	GB_GCA_021780735.1
FliL	JAJXYE010000051.1_4	JAJXYE010000051.1	1860	2342	-1	GB_GCA_021780735.1
FliM	JAJXYE010000051.1_3	JAJXYE010000051.1	827	1843	-1	GB_GCA_021780735.1
FliN	JAJXYE010000051.1_2	JAJXYE010000051.1	480	830	-1	GB_GCA_021780735.1
FliO	JAJXYE010000051.1_1	JAJXYE010000051.1	47	475	-1	GB_GCA_021780735.1
Transglycosylase	JAJXYE010000286.1_9	JAJXYE010000286.1	6456	7604	-1	GB_GCA_021780735.1
