gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	CAJQSI010000029.1_11	CAJQSI010000029.1	12887	13204	1	GB_GCA_905612515.1
FlgA	CAJQSI010000029.1_3	CAJQSI010000029.1	1097	1927	1	GB_GCA_905612515.1
FlgG	CAJQSI010000029.1_2	CAJQSI010000029.1	314	1096	1	GB_GCA_905612515.1
FlgH	CAJQSI010000029.1_4	CAJQSI010000029.1	1899	2561	1	GB_GCA_905612515.1
FlgI	CAJQSI010000029.1_5	CAJQSI010000029.1	2573	3685	1	GB_GCA_905612515.1
FlgJ	CAJQSI010000029.1_6	CAJQSI010000029.1	3697	4113	1	GB_GCA_905612515.1
FlgK	CAJQSI010000029.1_8	CAJQSI010000029.1	4666	8412	1	GB_GCA_905612515.1
FlgL	CAJQSI010000029.1_9	CAJQSI010000029.1	8441	12343	1	GB_GCA_905612515.1
FlgN	CAJQSI010000029.1_7	CAJQSI010000029.1	4106	4636	1	GB_GCA_905612515.1
FliC	CAJQSI010000050.1_24	CAJQSI010000050.1	38659	40089	1	GB_GCA_905612515.1
FliC	CAJQSI010000050.1_25	CAJQSI010000050.1	40314	41030	1	GB_GCA_905612515.1
FliC	CAJQSI010000032.1_1	CAJQSI010000032.1	1	1440	1	GB_GCA_905612515.1
FliW	CAJQSI010000029.1_10	CAJQSI010000029.1	12402	12857	1	GB_GCA_905612515.1
