gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgN	JACPZN010000417.1_17	JACPZN010000417.1	16786	18039	1	GB_GCA_016195505.1
FlgO	JACPZN010000148.1_14	JACPZN010000148.1	10264	11238	1	GB_GCA_016195505.1
FlhA	JACPZN010000020.1_3	JACPZN010000020.1	1482	2222	1	GB_GCA_016195505.1
FlhB	JACPZN010000020.1_2	JACPZN010000020.1	379	1467	1	GB_GCA_016195505.1
FliM	JACPZN010000096.1_4	JACPZN010000096.1	1532	2140	-1	GB_GCA_016195505.1
FliN	JACPZN010000096.1_3	JACPZN010000096.1	1122	1502	-1	GB_GCA_016195505.1
FliP	JACPZN010000096.1_1	JACPZN010000096.1	14	571	-1	GB_GCA_016195505.1
FliR	JACPZN010000020.1_1	JACPZN010000020.1	3	386	1	GB_GCA_016195505.1
Transglycosylase	JACPZN010000397.1_15	JACPZN010000397.1	13667	14359	1	GB_GCA_016195505.1
Transglycosylase	JACPZN010000303.1_8	JACPZN010000303.1	4170	4874	-1	GB_GCA_016195505.1
