gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	NZ_NPKJ01000022.1_77	NZ_NPKJ01000022.1	82174	84333	-1	RS_GCF_002284575.1
FlhB	NZ_NPKJ01000022.1_73	NZ_NPKJ01000022.1	78275	79315	-1	RS_GCF_002284575.1
FliF	NZ_NPKJ01000022.1_88	NZ_NPKJ01000022.1	102239	103072	1	RS_GCF_002284575.1
FliH	NZ_NPKJ01000022.1_90	NZ_NPKJ01000022.1	103698	104318	1	RS_GCF_002284575.1
FliJ	NZ_NPKJ01000021.1_27	NZ_NPKJ01000021.1	26238	26615	1	RS_GCF_002284575.1
FliN	NZ_NPKJ01000022.1_93	NZ_NPKJ01000022.1	106180	107274	1	RS_GCF_002284575.1
FliO	NZ_NPKJ01000041.1_19	NZ_NPKJ01000041.1	20999	21733	-1	RS_GCF_002284575.1
FliP	NZ_NPKJ01000022.1_94	NZ_NPKJ01000022.1	107267	107920	1	RS_GCF_002284575.1
FliQ	NZ_NPKJ01000022.1_95	NZ_NPKJ01000022.1	107939	108208	1	RS_GCF_002284575.1
FliR	NZ_NPKJ01000022.1_96	NZ_NPKJ01000022.1	108218	109030	1	RS_GCF_002284575.1
LdtR	NZ_NPKJ01000008.1_26	NZ_NPKJ01000008.1	23006	23521	-1	RS_GCF_002284575.1
Transglutaminase	NZ_NPKJ01000025.1_39	NZ_NPKJ01000025.1	36488	37096	-1	RS_GCF_002284575.1
Transglutaminase	NZ_NPKJ01000068.1_543	NZ_NPKJ01000068.1	538501	539118	-1	RS_GCF_002284575.1
Transglutaminase	NZ_NPKJ01000007.1_44	NZ_NPKJ01000007.1	51852	52253	-1	RS_GCF_002284575.1
Transglutaminase	NZ_NPKJ01000050.1_2	NZ_NPKJ01000050.1	717	1196	1	RS_GCF_002284575.1
Transglutaminase	NZ_NPKJ01000052.1_3	NZ_NPKJ01000052.1	1882	2376	1	RS_GCF_002284575.1
Transglutaminase	NZ_NPKJ01000058.1_31	NZ_NPKJ01000058.1	28300	29253	-1	RS_GCF_002284575.1
