gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	PCCS01000008.1_16	PCCS01000008.1	16569	16832	1	GB_GCA_002731825.1
FlaG	PCCS01000008.1_25	PCCS01000008.1	27288	27752	-1	GB_GCA_002731825.1
FlgA	PCCS01000008.1_8	PCCS01000008.1	9474	10415	1	GB_GCA_002731825.1
FlgF	PCCS01000008.1_6	PCCS01000008.1	7888	8670	1	GB_GCA_002731825.1
FlgG	PCCS01000008.1_7	PCCS01000008.1	8686	9471	1	GB_GCA_002731825.1
FlgH	PCCS01000008.1_9	PCCS01000008.1	10417	11121	1	GB_GCA_002731825.1
FlgI	PCCS01000008.1_10	PCCS01000008.1	11133	12230	1	GB_GCA_002731825.1
FlgJ	PCCS01000008.1_11	PCCS01000008.1	12230	13030	1	GB_GCA_002731825.1
FlgK	PCCS01000008.1_14	PCCS01000008.1	14123	15550	1	GB_GCA_002731825.1
FlgL	PCCS01000008.1_15	PCCS01000008.1	15564	16451	1	GB_GCA_002731825.1
FlgM	PCCS01000008.1_12	PCCS01000008.1	13223	13525	1	GB_GCA_002731825.1
FlgN	PCCS01000008.1_13	PCCS01000008.1	13623	14135	1	GB_GCA_002731825.1
FlhG	PCCS01000043.1_1	PCCS01000043.1	2	1474	-1	GB_GCA_002731825.1
FliC	PCCS01000008.1_24	PCCS01000008.1	25163	26605	-1	GB_GCA_002731825.1
FliC	PCCS01000008.1_28	PCCS01000008.1	29943	31382	-1	GB_GCA_002731825.1
FliC	PCCS01000058.1_27	PCCS01000058.1	38497	39942	1	GB_GCA_002731825.1
FliC	PCCS01000008.1_26	PCCS01000008.1	27820	29262	-1	GB_GCA_002731825.1
FliC	PCCS01000008.1_36	PCCS01000008.1	37050	38474	-1	GB_GCA_002731825.1
FliC	PCCS01000008.1_30	PCCS01000008.1	32538	33959	-1	GB_GCA_002731825.1
FliC	PCCS01000050.1_86	PCCS01000050.1	115269	116684	1	GB_GCA_002731825.1
FliC	PCCS01000022.1_21	PCCS01000022.1	22064	23413	1	GB_GCA_002731825.1
FliD	PCCS01000008.1_22	PCCS01000008.1	22244	24499	-1	GB_GCA_002731825.1
FliL	PCCS01000006.1_60	PCCS01000006.1	77975	78553	-1	GB_GCA_002731825.1
FliS	PCCS01000008.1_20	PCCS01000008.1	21381	21857	1	GB_GCA_002731825.1
FliW	PCCS01000008.1_17	PCCS01000008.1	16822	17310	1	GB_GCA_002731825.1
MotA	PCCS01000022.1_2	PCCS01000022.1	2028	2795	1	GB_GCA_002731825.1
MotB	PCCS01000022.1_4	PCCS01000022.1	3587	4411	1	GB_GCA_002731825.1
