gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgD	CAIWFB010000124.1_2	CAIWFB010000124.1	701	1138	-1	GB_GCA_903911825.1
FlgM	CAIWFB010000216.1_34	CAIWFB010000216.1	36797	37123	-1	GB_GCA_903911825.1
FlhB	CAIWFB010000071.1_10	CAIWFB010000071.1	11309	12391	-1	GB_GCA_903911825.1
FliC	CAIWFB010000216.1_37	CAIWFB010000216.1	39727	40530	-1	GB_GCA_903911825.1
FliC	CAIWFB010000216.1_38	CAIWFB010000216.1	40980	41840	-1	GB_GCA_903911825.1
FliC	CAIWFB010000216.1_40	CAIWFB010000216.1	43275	44078	-1	GB_GCA_903911825.1
FliC	CAIWFB010000216.1_39	CAIWFB010000216.1	41963	42793	-1	GB_GCA_903911825.1
FliD	CAIWFB010000216.1_36	CAIWFB010000216.1	37894	39612	-1	GB_GCA_903911825.1
FliK	CAIWFB010000124.1_3	CAIWFB010000124.1	1152	2600	-1	GB_GCA_903911825.1
FliL	CAIWFB010000071.1_17	CAIWFB010000071.1	15932	16474	-1	GB_GCA_903911825.1
FliM	CAIWFB010000071.1_16	CAIWFB010000071.1	14976	15926	-1	GB_GCA_903911825.1
FliN	CAIWFB010000071.1_15	CAIWFB010000071.1	14710	14979	-1	GB_GCA_903911825.1
FliO	CAIWFB010000071.1_14	CAIWFB010000071.1	14186	14713	-1	GB_GCA_903911825.1
FliP	CAIWFB010000071.1_13	CAIWFB010000071.1	13434	14189	-1	GB_GCA_903911825.1
FliQ	CAIWFB010000071.1_12	CAIWFB010000071.1	13161	13430	-1	GB_GCA_903911825.1
FliR	CAIWFB010000071.1_11	CAIWFB010000071.1	12393	13157	-1	GB_GCA_903911825.1
FliS	CAIWFB010000216.1_33	CAIWFB010000216.1	36321	36776	-1	GB_GCA_903911825.1
