gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	NZ_ABCS01000008.1_100	NZ_ABCS01000008.1	134105	134353	1	RS_GCF_000170895.1
FlhA	NZ_ABCS01000019.1_96	NZ_ABCS01000019.1	112531	114369	-1	RS_GCF_000170895.1
FliK	NZ_ABCS01000068.1_29	NZ_ABCS01000068.1	31315	33195	1	RS_GCF_000170895.1
FliO	NZ_ABCS01000065.1_12	NZ_ABCS01000065.1	12970	13359	-1	RS_GCF_000170895.1
FliP	NZ_ABCS01000065.1_11	NZ_ABCS01000065.1	12330	12980	-1	RS_GCF_000170895.1
FliQ	NZ_ABCS01000065.1_10	NZ_ABCS01000065.1	12052	12333	-1	RS_GCF_000170895.1
FliQ	NZ_ABCS01000112.1_9	NZ_ABCS01000112.1	8464	8937	-1	RS_GCF_000170895.1
FliR	NZ_ABCS01000065.1_9	NZ_ABCS01000065.1	11303	12055	-1	RS_GCF_000170895.1
FlrA	NZ_ABCS01000074.1_28	NZ_ABCS01000074.1	50398	52170	-1	RS_GCF_000170895.1
Transglycosylase	NZ_ABCS01000025.1_36	NZ_ABCS01000025.1	55713	56471	1	RS_GCF_000170895.1
