gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF327	NZ_CBYM010000056.1_2	NZ_CBYM010000056.1	500	922	-1	RS_GCF_000577815.1
FlgJ	NZ_CBYM010000017.1_16	NZ_CBYM010000017.1	14651	17008	-1	RS_GCF_000577815.1
FlgJ	NZ_CBYM010000007.1_19	NZ_CBYM010000007.1	19212	19982	-1	RS_GCF_000577815.1
FliB	NZ_CBYM010000012.1_26	NZ_CBYM010000012.1	34191	35438	-1	RS_GCF_000577815.1
FliB	NZ_CBYM010000001.1_113	NZ_CBYM010000001.1	96044	97201	1	RS_GCF_000577815.1
FliB	NZ_CBYM010000008.1_24	NZ_CBYM010000008.1	24027	25175	1	RS_GCF_000577815.1
FliB	NZ_CBYM010000022.1_26	NZ_CBYM010000022.1	25886	27013	-1	RS_GCF_000577815.1
FliN	NZ_CBYM010000029.1_1	NZ_CBYM010000029.1	25	288	1	RS_GCF_000577815.1
FliN	NZ_CBYM010000056.1_1	NZ_CBYM010000056.1	141	455	-1	RS_GCF_000577815.1
PilZ	NZ_CBYM010000023.1_8	NZ_CBYM010000023.1	7803	8519	-1	RS_GCF_000577815.1
