gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgK	CACIRZ010000075.1_4	CACIRZ010000075.1	1971	2201	-1	GB_GCA_902589185.1
FlgL	CACIRZ010000075.1_3	CACIRZ010000075.1	671	1951	-1	GB_GCA_902589185.1
FlhB	CACIRZ010000020.1_24	CACIRZ010000020.1	18617	19762	-1	GB_GCA_902589185.1
FliC	CACIRZ010000061.1_2	CACIRZ010000061.1	2626	2829	-1	GB_GCA_902589185.1
FliD	CACIRZ010000040.1_2	CACIRZ010000040.1	1610	4237	1	GB_GCA_902589185.1
FliK	CACIRZ010000020.1_32	CACIRZ010000020.1	24183	24749	-1	GB_GCA_902589185.1
FliL	CACIRZ010000020.1_31	CACIRZ010000020.1	23558	24157	-1	GB_GCA_902589185.1
FliL	CACIRZ010000004.1_94	CACIRZ010000004.1	88876	89484	-1	GB_GCA_902589185.1
FliM	CACIRZ010000020.1_30	CACIRZ010000020.1	22571	23539	-1	GB_GCA_902589185.1
FliN	CACIRZ010000020.1_29	CACIRZ010000020.1	22238	22552	-1	GB_GCA_902589185.1
FliP	CACIRZ010000020.1_27	CACIRZ010000020.1	20876	21718	-1	GB_GCA_902589185.1
FliQ	CACIRZ010000020.1_26	CACIRZ010000020.1	20598	20870	-1	GB_GCA_902589185.1
FliR	CACIRZ010000020.1_25	CACIRZ010000020.1	19764	20579	-1	GB_GCA_902589185.1
MotA	CACIRZ010000019.1_1	CACIRZ010000019.1	60	824	-1	GB_GCA_902589185.1
