gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	CAMAPP010000031.1_2	CAMAPP010000031.1	615	887	-1	GB_GCA_945860095.1
FlgA	CAMAPP010000044.1_7	CAMAPP010000044.1	3621	3881	1	GB_GCA_945860095.1
FlgB	CAMAPP010000031.1_3	CAMAPP010000031.1	1100	1504	1	GB_GCA_945860095.1
FlgC	CAMAPP010000031.1_4	CAMAPP010000031.1	1520	1930	1	GB_GCA_945860095.1
FlgH	CAMAPP010000044.1_8	CAMAPP010000044.1	3920	4672	1	GB_GCA_945860095.1
FlhB	CAMAPP010000031.1_8	CAMAPP010000031.1	3345	4427	1	GB_GCA_945860095.1
FliE	CAMAPP010000031.1_5	CAMAPP010000031.1	1941	2249	1	GB_GCA_945860095.1
FliL	CAMAPP010000137.1_3	CAMAPP010000137.1	2085	2606	-1	GB_GCA_945860095.1
FliO	CAMAPP010000107.1_5	CAMAPP010000107.1	4994	5497	-1	GB_GCA_945860095.1
FliP	CAMAPP010000107.1_4	CAMAPP010000107.1	4203	4919	-1	GB_GCA_945860095.1
FliQ	CAMAPP010000031.1_6	CAMAPP010000031.1	2295	2561	1	GB_GCA_945860095.1
FliR	CAMAPP010000031.1_7	CAMAPP010000031.1	2577	3341	1	GB_GCA_945860095.1
MotA	CAMAPP010000016.1_23	CAMAPP010000016.1	20921	21787	-1	GB_GCA_945860095.1
MotB	CAMAPP010000016.1_22	CAMAPP010000016.1	19949	20908	-1	GB_GCA_945860095.1
