gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	NZ_CAKXZT010000013.1_68	NZ_CAKXZT010000013.1	71346	73508	1	RS_GCF_935825525.1
FlhA	NZ_CAKXZT010000101.1_41	NZ_CAKXZT010000101.1	48888	50939	-1	RS_GCF_935825525.1
FlhB	NZ_CAKXZT010000013.1_72	NZ_CAKXZT010000013.1	76466	77506	1	RS_GCF_935825525.1
FlhB	NZ_CAKXZT010000101.1_51	NZ_CAKXZT010000101.1	61000	62037	-1	RS_GCF_935825525.1
FliF	NZ_CAKXZT010000013.1_57	NZ_CAKXZT010000013.1	52727	53560	-1	RS_GCF_935825525.1
FliF	NZ_CAKXZT010000101.1_60	NZ_CAKXZT010000101.1	68014	68853	-1	RS_GCF_935825525.1
FliH	NZ_CAKXZT010000013.1_55	NZ_CAKXZT010000013.1	51481	52101	-1	RS_GCF_935825525.1
FliH	NZ_CAKXZT010000101.1_58	NZ_CAKXZT010000101.1	66754	67377	-1	RS_GCF_935825525.1
FliJ	NZ_CAKXZT010000138.1_63	NZ_CAKXZT010000138.1	69128	69505	1	RS_GCF_935825525.1
FliN	NZ_CAKXZT010000013.1_52	NZ_CAKXZT010000013.1	48525	49619	-1	RS_GCF_935825525.1
FliN	NZ_CAKXZT010000101.1_55	NZ_CAKXZT010000101.1	63797	64822	-1	RS_GCF_935825525.1
FliO	NZ_CAKXZT010000140.1_138	NZ_CAKXZT010000140.1	138448	139182	1	RS_GCF_935825525.1
FliP	NZ_CAKXZT010000101.1_54	NZ_CAKXZT010000101.1	63139	63804	-1	RS_GCF_935825525.1
FliP	NZ_CAKXZT010000013.1_51	NZ_CAKXZT010000013.1	47879	48532	-1	RS_GCF_935825525.1
FliQ	NZ_CAKXZT010000013.1_50	NZ_CAKXZT010000013.1	47591	47860	-1	RS_GCF_935825525.1
FliQ	NZ_CAKXZT010000101.1_53	NZ_CAKXZT010000101.1	62861	63085	-1	RS_GCF_935825525.1
FliR	NZ_CAKXZT010000013.1_49	NZ_CAKXZT010000013.1	46767	47582	-1	RS_GCF_935825525.1
FliR	NZ_CAKXZT010000101.1_52	NZ_CAKXZT010000101.1	62034	62852	-1	RS_GCF_935825525.1
LdtR	NZ_CAKXZT010000186.1_36	NZ_CAKXZT010000186.1	35192	35707	-1	RS_GCF_935825525.1
Transglutaminase	NZ_CAKXZT010000117.1_68	NZ_CAKXZT010000117.1	62941	63549	1	RS_GCF_935825525.1
Transglutaminase	NZ_CAKXZT010000008.1_15	NZ_CAKXZT010000008.1	17062	17766	-1	RS_GCF_935825525.1
Transglutaminase	NZ_CAKXZT010000113.1_17	NZ_CAKXZT010000113.1	13048	13665	-1	RS_GCF_935825525.1
Transglutaminase	NZ_CAKXZT010000056.1_1	NZ_CAKXZT010000056.1	413	1117	-1	RS_GCF_935825525.1
Transglutaminase	NZ_CAKXZT010000160.1_107	NZ_CAKXZT010000160.1	115373	115942	-1	RS_GCF_935825525.1
Transglutaminase	NZ_CAKXZT010000035.1_46	NZ_CAKXZT010000035.1	54235	54717	1	RS_GCF_935825525.1
