gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF1217	NZ_CP016616.1_3187	NZ_CP016616.1	3315734	3316522	1	RS_GCF_002741015.1
FlaF	NZ_CP016616.1_3172	NZ_CP016616.1	3305241	3305588	1	RS_GCF_002741015.1
FlbB	NZ_CP016616.1_3149	NZ_CP016616.1	3283767	3284267	1	RS_GCF_002741015.1
FlbT	NZ_CP016616.1_3173	NZ_CP016616.1	3305585	3305995	1	RS_GCF_002741015.1
FlgA	NZ_CP016616.1_3147	NZ_CP016616.1	3282191	3282658	1	RS_GCF_002741015.1
FlgB	NZ_CP016616.1_3143	NZ_CP016616.1	3280216	3280635	1	RS_GCF_002741015.1
FlgC	NZ_CP016616.1_3144	NZ_CP016616.1	3280635	3281051	1	RS_GCF_002741015.1
FlgD	NZ_CP016616.1_3174	NZ_CP016616.1	3306011	3306412	1	RS_GCF_002741015.1
FlgE	NZ_CP016616.1_3169	NZ_CP016616.1	3301460	3302662	1	RS_GCF_002741015.1
FlgF	NZ_CP016616.1_3167	NZ_CP016616.1	3299307	3300032	1	RS_GCF_002741015.1
FlgG	NZ_CP016616.1_3146	NZ_CP016616.1	3281393	3282181	1	RS_GCF_002741015.1
FlgH	NZ_CP016616.1_3150	NZ_CP016616.1	3284264	3284962	1	RS_GCF_002741015.1
FlgI	NZ_CP016616.1_3148	NZ_CP016616.1	3282658	3283755	1	RS_GCF_002741015.1
FlgJ	NZ_CP016616.1_3179	NZ_CP016616.1	3310063	3310524	1	RS_GCF_002741015.1
FlgK	NZ_CP016616.1_3170	NZ_CP016616.1	3302696	3304159	1	RS_GCF_002741015.1
FlgL	NZ_CP016616.1_3171	NZ_CP016616.1	3304163	3305224	1	RS_GCF_002741015.1
FlgN	NZ_CP016616.1_3180	NZ_CP016616.1	3310569	3310913	1	RS_GCF_002741015.1
FlhA	NZ_CP016616.1_3176	NZ_CP016616.1	3306780	3308855	1	RS_GCF_002741015.1
FlhB	NZ_CP016616.1_3161	NZ_CP016616.1	3294377	3295441	-1	RS_GCF_002741015.1
FliC	NZ_CP016616.1_3248	NZ_CP016616.1	3370369	3371763	1	RS_GCF_002741015.1
FliC	NZ_CP016616.1_3185	NZ_CP016616.1	3314163	3315023	1	RS_GCF_002741015.1
FliE	NZ_CP016616.1_3145	NZ_CP016616.1	3281053	3281382	1	RS_GCF_002741015.1
FliF	NZ_CP016616.1_3153	NZ_CP016616.1	3286452	3288053	1	RS_GCF_002741015.1
FliG	NZ_CP016616.1_3162	NZ_CP016616.1	3295573	3296583	-1	RS_GCF_002741015.1
FliJ	NZ_CP016616.1_3641	NZ_CP016616.1	3775584	3775973	1	RS_GCF_002741015.1
FliJ	NZ_CP016616.1_3178	NZ_CP016616.1	3309614	3310012	1	RS_GCF_002741015.1
FliK	NZ_CP016616.1_3157	NZ_CP016616.1	3291178	3292569	1	RS_GCF_002741015.1
FliL	NZ_CP016616.1_3151	NZ_CP016616.1	3284987	3285496	1	RS_GCF_002741015.1
FliM	NZ_CP016616.1_3165	NZ_CP016616.1	3297296	3298225	-1	RS_GCF_002741015.1
FliN	NZ_CP016616.1_3163	NZ_CP016616.1	3296615	3296989	-1	RS_GCF_002741015.1
FliO	NZ_CP016616.1_4160	NZ_CP016616.1	4317966	4319219	-1	RS_GCF_002741015.1
FliP	NZ_CP016616.1_3152	NZ_CP016616.1	3285549	3286286	1	RS_GCF_002741015.1
FliQ	NZ_CP016616.1_3175	NZ_CP016616.1	3306415	3306681	1	RS_GCF_002741015.1
FliR	NZ_CP016616.1_3177	NZ_CP016616.1	3308852	3309607	1	RS_GCF_002741015.1
LdtR	NZ_CP016616.1_3338	NZ_CP016616.1	3474267	3474743	1	RS_GCF_002741015.1
MotA	NZ_CP016616.1_3166	NZ_CP016616.1	3298228	3299109	-1	RS_GCF_002741015.1
MotB	NZ_CP016616.1_3155	NZ_CP016616.1	3288704	3289915	1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016616.1_3190	NZ_CP016616.1	3317519	3318187	1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016619.1_33	NZ_CP016619.1	33350	34015	1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016616.1_5400	NZ_CP016616.1	5582521	5583180	-1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016616.1_4366	NZ_CP016616.1	4504615	4505211	-1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016618.1_562	NZ_CP016618.1	560429	561175	-1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016616.1_4232	NZ_CP016616.1	4382433	4383116	-1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016618.1_38	NZ_CP016618.1	36691	37377	1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016617.1_934	NZ_CP016617.1	874424	875104	-1	RS_GCF_002741015.1
Transglutaminase	NZ_CP016616.1_384	NZ_CP016616.1	451489	452097	1	RS_GCF_002741015.1
