gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	NZ_NPKI01000021.1_26	NZ_NPKI01000021.1	26773	28836	-1	RS_GCF_002284565.1
FlhB	NZ_NPKI01000021.1_33	NZ_NPKI01000021.1	35889	36926	-1	RS_GCF_002284565.1
FlhB	NZ_NPKI01000038.1_11	NZ_NPKI01000038.1	10753	11913	-1	RS_GCF_002284565.1
FliF	NZ_NPKI01000021.1_42	NZ_NPKI01000021.1	42906	43742	-1	RS_GCF_002284565.1
FliH	NZ_NPKI01000021.1_40	NZ_NPKI01000021.1	41646	42269	-1	RS_GCF_002284565.1
FliJ	NZ_NPKI01000012.1_164	NZ_NPKI01000012.1	182823	183200	-1	RS_GCF_002284565.1
FliN	NZ_NPKI01000021.1_37	NZ_NPKI01000021.1	38685	39713	-1	RS_GCF_002284565.1
FliO	NZ_NPKI01000017.1_226	NZ_NPKI01000017.1	240955	241695	1	RS_GCF_002284565.1
FliP	NZ_NPKI01000021.1_36	NZ_NPKI01000021.1	38027	38692	-1	RS_GCF_002284565.1
FliQ	NZ_NPKI01000021.1_35	NZ_NPKI01000021.1	37749	37973	-1	RS_GCF_002284565.1
FliR	NZ_NPKI01000021.1_34	NZ_NPKI01000021.1	36923	37741	-1	RS_GCF_002284565.1
LdtR	NZ_NPKI01000018.1_182	NZ_NPKI01000018.1	200174	200689	1	RS_GCF_002284565.1
Transglutaminase	NZ_NPKI01000051.1_67	NZ_NPKI01000051.1	64344	64952	1	RS_GCF_002284565.1
Transglutaminase	NZ_NPKI01000015.1_559	NZ_NPKI01000015.1	597155	597772	1	RS_GCF_002284565.1
Transglutaminase	NZ_NPKI01000026.1_82	NZ_NPKI01000026.1	90780	91181	1	RS_GCF_002284565.1
Transglutaminase	NZ_NPKI01000020.1_2	NZ_NPKI01000020.1	2576	3529	1	RS_GCF_002284565.1
