gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	MNRQ01000019.1_42	MNRQ01000019.1	53403	53627	1	GB_GCA_001916035.1
FlgK	MNRQ01000019.1_39	MNRQ01000019.1	50222	51904	1	GB_GCA_001916035.1
FlgL	MNRQ01000019.1_40	MNRQ01000019.1	51916	52956	1	GB_GCA_001916035.1
FlgM	MNRQ01000019.1_37	MNRQ01000019.1	49517	49792	1	GB_GCA_001916035.1
FlgN	MNRQ01000019.1_38	MNRQ01000019.1	49797	50201	1	GB_GCA_001916035.1
FliC	MNRQ01000019.1_46	MNRQ01000019.1	55997	56254	1	GB_GCA_001916035.1
FliD	MNRQ01000019.1_44	MNRQ01000019.1	54033	55553	1	GB_GCA_001916035.1
FliM	MNRQ01000019.1_33	MNRQ01000019.1	45476	46474	1	GB_GCA_001916035.1
FliN	MNRQ01000019.1_34	MNRQ01000019.1	46467	47654	1	GB_GCA_001916035.1
FliS	MNRQ01000019.1_43	MNRQ01000019.1	53642	54022	1	GB_GCA_001916035.1
FliW	MNRQ01000019.1_41	MNRQ01000019.1	52975	53397	1	GB_GCA_001916035.1
