gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgB	LFJI01000395.1_2	LFJI01000395.1	341	787	1	GB_GCA_001235855.1
FlgC	LFJI01000395.1_3	LFJI01000395.1	950	1231	1	GB_GCA_001235855.1
FlgD	LFJI01000395.1_6	LFJI01000395.1	1742	2035	1	GB_GCA_001235855.1
FlgD	LFJI01000395.1_5	LFJI01000395.1	1503	1721	1	GB_GCA_001235855.1
FlgI	LFJI01000395.1_7	LFJI01000395.1	2159	2332	1	GB_GCA_001235855.1
FlgK	LFJI01000168.1_1	LFJI01000168.1	165	767	1	GB_GCA_001235855.1
FlgK	LFJI01000168.1_3	LFJI01000168.1	1281	2117	1	GB_GCA_001235855.1
FlgK	LFJI01000168.1_2	LFJI01000168.1	767	1273	1	GB_GCA_001235855.1
FlgL	LFJI01000168.1_5	LFJI01000168.1	2518	3351	1	GB_GCA_001235855.1
FlhA	LFJI01000302.1_2	LFJI01000302.1	1352	2005	-1	GB_GCA_001235855.1
FlhA	LFJI01000302.1_5	LFJI01000302.1	2647	2898	-1	GB_GCA_001235855.1
FlhB	LFJI01000302.1_6	LFJI01000302.1	3181	3738	-1	GB_GCA_001235855.1
FlhC	LFJI01000270.1_5	LFJI01000270.1	2482	2814	1	GB_GCA_001235855.1
FlhD	LFJI01000270.1_2	LFJI01000270.1	1791	1955	1	GB_GCA_001235855.1
FlhD	LFJI01000270.1_3	LFJI01000270.1	1952	2107	1	GB_GCA_001235855.1
FliC	LFJI01000082.1_3	LFJI01000082.1	1134	2126	1	GB_GCA_001235855.1
FliC	LFJI01000168.1_4	LFJI01000168.1	2144	2566	1	GB_GCA_001235855.1
FliD	LFJI01000082.1_4	LFJI01000082.1	2315	2983	1	GB_GCA_001235855.1
FliD	LFJI01000082.1_6	LFJI01000082.1	3275	3607	1	GB_GCA_001235855.1
FliJ	LFJI01000055.1_18	LFJI01000055.1	8954	9391	-1	GB_GCA_001235855.1
FliT	LFJI01000082.1_7	LFJI01000082.1	3762	4025	1	GB_GCA_001235855.1
