gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaF	CAMDPO010000016.1_48	CAMDPO010000016.1	43375	43719	1	GB_GCA_945904955.1
FlaG	CAMDPO010000016.1_49	CAMDPO010000016.1	43786	44166	1	GB_GCA_945904955.1
FlbT	CAMDPO010000016.1_47	CAMDPO010000016.1	42990	43415	1	GB_GCA_945904955.1
FlgI	CAMDPO010000016.1_52	CAMDPO010000016.1	45257	46384	-1	GB_GCA_945904955.1
FlgJ	CAMDPO010000016.1_51	CAMDPO010000016.1	44924	45256	-1	GB_GCA_945904955.1
FlgK	CAMDPO010000021.1_1	CAMDPO010000021.1	1	435	1	GB_GCA_945904955.1
FlgL	CAMDPO010000021.1_2	CAMDPO010000021.1	461	1426	1	GB_GCA_945904955.1
FliC	CAMDPO010000060.1_5	CAMDPO010000060.1	2593	3408	1	GB_GCA_945904955.1
FliC	CAMDPO010000060.1_6	CAMDPO010000060.1	3909	4727	1	GB_GCA_945904955.1
FliC	CAMDPO010000016.1_46	CAMDPO010000016.1	42107	42922	1	GB_GCA_945904955.1
FliC	CAMDPO010000014.1_62	CAMDPO010000014.1	51845	52666	-1	GB_GCA_945904955.1
FliL	CAMDPO010000058.1_1	CAMDPO010000058.1	2	463	1	GB_GCA_945904955.1
FliN	CAMDPO010000009.1_48	CAMDPO010000009.1	53668	53976	-1	GB_GCA_945904955.1
MotA	CAMDPO010000030.1_14	CAMDPO010000030.1	11193	12053	1	GB_GCA_945904955.1
MotA	CAMDPO010000005.1_34	CAMDPO010000005.1	29909	30730	-1	GB_GCA_945904955.1
MotB	CAMDPO010000030.1_15	CAMDPO010000030.1	12165	13049	1	GB_GCA_945904955.1
MotB	CAMDPO010000005.1_33	CAMDPO010000005.1	29226	29912	-1	GB_GCA_945904955.1
