gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	CAJWOB010000064.1_6	CAJWOB010000064.1	4190	4438	-1	GB_GCA_913043885.1
FlaG	CAJWOB010000212.1_4	CAJWOB010000212.1	3331	3675	-1	GB_GCA_913043885.1
FlcA	CAJWOB010000001.1_23	CAJWOB010000001.1	19624	22809	1	GB_GCA_913043885.1
FlcC	CAJWOB010000108.1_2	CAJWOB010000108.1	735	1772	-1	GB_GCA_913043885.1
FlcD	CAJWOB010000006.1_9	CAJWOB010000006.1	7083	9173	1	GB_GCA_913043885.1
FlgA	CAJWOB010000451.1_1	CAJWOB010000451.1	2	316	1	GB_GCA_913043885.1
FlgB	CAJWOB010000079.1_8	CAJWOB010000079.1	8057	8458	1	GB_GCA_913043885.1
FlgC	CAJWOB010000079.1_9	CAJWOB010000079.1	8482	8937	1	GB_GCA_913043885.1
FlgH	CAJWOB010000028.1_9	CAJWOB010000028.1	7596	8414	1	GB_GCA_913043885.1
FlgI	CAJWOB010000451.1_2	CAJWOB010000451.1	339	1364	1	GB_GCA_913043885.1
FlgJ	CAJWOB010000451.1_3	CAJWOB010000451.1	1361	1657	1	GB_GCA_913043885.1
FlgK	CAJWOB010000064.1_9	CAJWOB010000064.1	6130	8004	-1	GB_GCA_913043885.1
FlgL	CAJWOB010000064.1_8	CAJWOB010000064.1	4890	6128	-1	GB_GCA_913043885.1
FlgM	CAJWOB010000017.1_2	CAJWOB010000017.1	1278	1562	-1	GB_GCA_913043885.1
FlgO	CAJWOB010000276.1_2	CAJWOB010000276.1	817	1365	1	GB_GCA_913043885.1
FliC	CAJWOB010000183.1_7	CAJWOB010000183.1	4351	5223	-1	GB_GCA_913043885.1
FliC	CAJWOB010000212.1_5	CAJWOB010000212.1	4015	4869	-1	GB_GCA_913043885.1
FliD	CAJWOB010000212.1_3	CAJWOB010000212.1	1191	3188	-1	GB_GCA_913043885.1
FliG	CAJWOB010000041.1_6	CAJWOB010000041.1	3654	4673	-1	GB_GCA_913043885.1
FliM	CAJWOB010000390.1_5	CAJWOB010000390.1	1712	3034	1	GB_GCA_913043885.1
FliN	CAJWOB010000390.1_4	CAJWOB010000390.1	1486	1746	1	GB_GCA_913043885.1
FliS	CAJWOB010000297.1_4	CAJWOB010000297.1	1530	1958	-1	GB_GCA_913043885.1
FliW	CAJWOB010000064.1_7	CAJWOB010000064.1	4432	4881	-1	GB_GCA_913043885.1
PilZ	CAJWOB010000064.1_1	CAJWOB010000064.1	2	997	1	GB_GCA_913043885.1
PilZ	CAJWOB010000008.1_8	CAJWOB010000008.1	8290	9021	-1	GB_GCA_913043885.1
SwrB	CAJWOB010000321.1_3	CAJWOB010000321.1	1813	2403	1	GB_GCA_913043885.1
