gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	QNFS01000042.1_2	QNFS01000042.1	951	1118	-1	GB_GCA_003646415.1
FlgA	QNFS01000061.1_4	QNFS01000061.1	1567	2283	-1	GB_GCA_003646415.1
FlgB	QNFS01000061.1_5	QNFS01000061.1	2497	2880	1	GB_GCA_003646415.1
FlgC	QNFS01000061.1_6	QNFS01000061.1	2883	3296	1	GB_GCA_003646415.1
FlgD	QNFS01000061.1_7	QNFS01000061.1	3313	3984	1	GB_GCA_003646415.1
FlgE	QNFS01000061.1_8	QNFS01000061.1	4016	5281	1	GB_GCA_003646415.1
FlgF	QNFS01000061.1_9	QNFS01000061.1	5300	6040	1	GB_GCA_003646415.1
FlgG	QNFS01000061.1_10	QNFS01000061.1	6052	6837	1	GB_GCA_003646415.1
FlgH	QNFS01000061.1_11	QNFS01000061.1	6847	7539	1	GB_GCA_003646415.1
FlgI	QNFS01000061.1_12	QNFS01000061.1	7551	8675	1	GB_GCA_003646415.1
FlgJ	QNFS01000061.1_13	QNFS01000061.1	8708	9706	1	GB_GCA_003646415.1
FlgK	QNFS01000061.1_14	QNFS01000061.1	9768	11684	1	GB_GCA_003646415.1
FlgL	QNFS01000061.1_15	QNFS01000061.1	11694	12896	1	GB_GCA_003646415.1
FlgM	QNFS01000061.1_3	QNFS01000061.1	1177	1500	-1	GB_GCA_003646415.1
FlgN	QNFS01000061.1_2	QNFS01000061.1	699	1172	-1	GB_GCA_003646415.1
