gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaG	DMDP01000136.1_6	DMDP01000136.1	2994	3305	-1	GB_GCA_003445475.1
FlgD	DMDP01000043.1_4	DMDP01000043.1	1689	2087	-1	GB_GCA_003445475.1
FlgE	DMDP01000043.1_2	DMDP01000043.1	295	1131	-1	GB_GCA_003445475.1
FlgG	DMDP01000026.1_7	DMDP01000026.1	4531	5241	-1	GB_GCA_003445475.1
FlhG	DMDP01000079.1_8	DMDP01000079.1	3699	4448	-1	GB_GCA_003445475.1
FliC	DMDP01000136.1_9	DMDP01000136.1	5678	6748	-1	GB_GCA_003445475.1
FliD	DMDP01000136.1_5	DMDP01000136.1	1409	2977	-1	GB_GCA_003445475.1
FliK	DMDP01000043.1_5	DMDP01000043.1	2148	3662	-1	GB_GCA_003445475.1
FliL	DMDP01000043.1_1	DMDP01000043.1	1	276	-1	GB_GCA_003445475.1
FliM	DMDP01000026.1_2	DMDP01000026.1	1172	2164	-1	GB_GCA_003445475.1
FliN	DMDP01000026.1_1	DMDP01000026.1	67	1179	-1	GB_GCA_003445475.1
FliS	DMDP01000136.1_4	DMDP01000136.1	1000	1392	-1	GB_GCA_003445475.1
Putative	DMDP01000043.1_3	DMDP01000043.1	1306	1686	-1	GB_GCA_003445475.1
