gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF327	WQRN01000012.1_26	WQRN01000012.1	27044	27592	-1	GB_GCA_009786715.1
FlaG	WQRN01000067.1_5	WQRN01000067.1	4342	4665	-1	GB_GCA_009786715.1
FlcA	WQRN01000003.1_25	WQRN01000003.1	23159	26686	-1	GB_GCA_009786715.1
FlcC	WQRN01000025.1_11	WQRN01000025.1	12133	13122	1	GB_GCA_009786715.1
FlgF	WQRN01000043.1_3	WQRN01000043.1	1855	2706	1	GB_GCA_009786715.1
FlgG	WQRN01000043.1_4	WQRN01000043.1	2725	3525	1	GB_GCA_009786715.1
FlgJ	WQRN01000043.1_5	WQRN01000043.1	3533	3913	1	GB_GCA_009786715.1
FlgM	WQRN01000034.1_1	WQRN01000034.1	1	216	1	GB_GCA_009786715.1
FlhG	WQRN01000070.1_9	WQRN01000070.1	4176	5315	1	GB_GCA_009786715.1
FliC	WQRN01000067.1_6	WQRN01000067.1	4850	5704	-1	GB_GCA_009786715.1
FliC	WQRN01000067.1_7	WQRN01000067.1	6114	6968	-1	GB_GCA_009786715.1
FliC	WQRN01000003.1_46	WQRN01000003.1	51811	52056	1	GB_GCA_009786715.1
FliC	WQRN01000019.1_23	WQRN01000019.1	22843	22950	-1	GB_GCA_009786715.1
FliC	WQRN01000047.1_12	WQRN01000047.1	11091	11192	1	GB_GCA_009786715.1
FliD	WQRN01000067.1_4	WQRN01000067.1	2212	4278	-1	GB_GCA_009786715.1
FliG	WQRN01000003.1_33	WQRN01000003.1	35360	36505	-1	GB_GCA_009786715.1
FliL	WQRN01000011.1_12	WQRN01000011.1	7552	7986	-1	GB_GCA_009786715.1
FliS	WQRN01000013.1_17	WQRN01000013.1	17074	17517	1	GB_GCA_009786715.1
PilZ	WQRN01000067.1_2	WQRN01000067.1	243	1358	-1	GB_GCA_009786715.1
