gene_name	gene_id	genome_id	start	stop	strand	assembly
DUF327	SHXX01000055.1_5	SHXX01000055.1	4109	4552	-1	GB_GCA_009693165.1
FlgM	SHXX01000001.1_27	SHXX01000001.1	27766	27969	-1	GB_GCA_009693165.1
FliC	SHXX01000061.1_4	SHXX01000061.1	3000	3848	-1	GB_GCA_009693165.1
FliC	SHXX01000085.1_1	SHXX01000085.1	3	677	-1	GB_GCA_009693165.1
FliC	SHXX01000030.1_16	SHXX01000030.1	22552	22974	1	GB_GCA_009693165.1
FliC	SHXX01000042.1_11	SHXX01000042.1	8681	9070	-1	GB_GCA_009693165.1
FliC	SHXX01000042.1_10	SHXX01000042.1	8233	8712	-1	GB_GCA_009693165.1
FliC	SHXX01000022.1_23	SHXX01000022.1	27583	27729	1	GB_GCA_009693165.1
FliD	SHXX01000046.1_12	SHXX01000046.1	12134	13543	-1	GB_GCA_009693165.1
FliL	SHXX01000056.1_7	SHXX01000056.1	8127	8657	1	GB_GCA_009693165.1
PilZ	SHXX01000051.1_11	SHXX01000051.1	10741	11502	1	GB_GCA_009693165.1
