gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	JAKMFG010000104.1_1	JAKMFG010000104.1	197	2293	1	GB_GCA_022425565.1
FlhB	JAKMFG010000321.1_5	JAKMFG010000321.1	2837	3994	-1	GB_GCA_022425565.1
FlhG	JAKMFG010000104.1_3	JAKMFG010000104.1	3523	4332	1	GB_GCA_022425565.1
FliC	JAKMFG010000277.1_3	JAKMFG010000277.1	1172	1990	1	GB_GCA_022425565.1
FliO	JAKMFG010000321.1_9	JAKMFG010000321.1	5880	6332	-1	GB_GCA_022425565.1
FliP	JAKMFG010000321.1_8	JAKMFG010000321.1	5107	5883	-1	GB_GCA_022425565.1
FliQ	JAKMFG010000321.1_7	JAKMFG010000321.1	4816	5082	-1	GB_GCA_022425565.1
FliR	JAKMFG010000321.1_6	JAKMFG010000321.1	3987	4808	-1	GB_GCA_022425565.1
MotA	JAKMFG010000016.1_1	JAKMFG010000016.1	71	832	1	GB_GCA_022425565.1
MotB	JAKMFG010000016.1_2	JAKMFG010000016.1	887	2044	1	GB_GCA_022425565.1
