gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhB	CABYBQ010000005.1_55	CABYBQ010000005.1	51744	52907	-1	GB_GCA_902517275.1
FliK	CABYBQ010000005.1_63	CABYBQ010000005.1	57351	57725	-1	GB_GCA_902517275.1
FliL	CABYBQ010000005.1_62	CABYBQ010000005.1	56721	57323	-1	GB_GCA_902517275.1
FliM	CABYBQ010000005.1_61	CABYBQ010000005.1	55735	56703	-1	GB_GCA_902517275.1
FliN	CABYBQ010000005.1_60	CABYBQ010000005.1	55401	55715	-1	GB_GCA_902517275.1
FliP	CABYBQ010000005.1_58	CABYBQ010000005.1	54018	54860	-1	GB_GCA_902517275.1
FliQ	CABYBQ010000005.1_57	CABYBQ010000005.1	53742	54014	-1	GB_GCA_902517275.1
FliR	CABYBQ010000005.1_56	CABYBQ010000005.1	52908	53723	-1	GB_GCA_902517275.1
MotA	CABYBQ010000009.1_35	CABYBQ010000009.1	30182	30946	-1	GB_GCA_902517275.1
MotB	CABYBQ010000009.1_34	CABYBQ010000009.1	28983	30155	-1	GB_GCA_902517275.1
