gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaG	PCCE01000020.1_10	PCCE01000020.1	14391	14762	1	GB_GCA_002731575.1
FlgA	PCCE01000031.1_1	PCCE01000031.1	3	908	1	GB_GCA_002731575.1
FlgK	PCCE01000020.1_21	PCCE01000020.1	24654	25037	-1	GB_GCA_002731575.1
FlgL	PCCE01000020.1_20	PCCE01000020.1	23425	24642	-1	GB_GCA_002731575.1
FlgM	PCCE01000031.1_2	PCCE01000031.1	1078	1362	1	GB_GCA_002731575.1
FlgN	PCCE01000031.1_3	PCCE01000031.1	1388	1792	1	GB_GCA_002731575.1
FlgP	PCCE01000031.1_8	PCCE01000031.1	6102	6581	-1	GB_GCA_002731575.1
FlhA	PCCE01000031.1_9	PCCE01000031.1	6863	8932	1	GB_GCA_002731575.1
FlhB	PCCE01000022.1_10	PCCE01000022.1	6899	8062	1	GB_GCA_002731575.1
FliC	PCCE01000020.1_7	PCCE01000020.1	9625	10542	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_4	PCCE01000027.1	2772	3962	1	GB_GCA_002731575.1
FliC	PCCE01000020.1_8	PCCE01000020.1	11034	11948	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_5	PCCE01000027.1	4287	5564	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_9	PCCE01000027.1	9352	10266	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_8	PCCE01000027.1	7965	8951	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_6	PCCE01000027.1	5951	7087	1	GB_GCA_002731575.1
FliC	PCCE01000020.1_5	PCCE01000020.1	4827	7328	1	GB_GCA_002731575.1
FliC	PCCE01000020.1_9	PCCE01000020.1	12325	14295	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_3	PCCE01000027.1	1428	2366	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_1	PCCE01000027.1	2	829	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_12	PCCE01000027.1	11813	12061	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_2	PCCE01000027.1	1188	1355	1	GB_GCA_002731575.1
FliC	PCCE01000027.1_7	PCCE01000027.1	7457	7687	1	GB_GCA_002731575.1
FliD	PCCE01000020.1_3	PCCE01000020.1	2474	3850	1	GB_GCA_002731575.1
FliK	PCCE01000022.1_1	PCCE01000022.1	3	1196	1	GB_GCA_002731575.1
FliL	PCCE01000022.1_2	PCCE01000022.1	1225	1794	1	GB_GCA_002731575.1
FliM	PCCE01000022.1_3	PCCE01000022.1	1843	2838	1	GB_GCA_002731575.1
FliN	PCCE01000022.1_4	PCCE01000022.1	2838	3158	1	GB_GCA_002731575.1
FliO	PCCE01000022.1_5	PCCE01000022.1	3159	3539	1	GB_GCA_002731575.1
FliP	PCCE01000022.1_7	PCCE01000022.1	5067	5846	1	GB_GCA_002731575.1
FliQ	PCCE01000022.1_8	PCCE01000022.1	5855	6124	1	GB_GCA_002731575.1
FliR	PCCE01000022.1_9	PCCE01000022.1	6129	6899	1	GB_GCA_002731575.1
FliS	PCCE01000020.1_11	PCCE01000020.1	14893	15270	1	GB_GCA_002731575.1
FlrA	PCCE01000020.1_2	PCCE01000020.1	863	1933	-1	GB_GCA_002731575.1
MotA	PCCE01000020.1_13	PCCE01000020.1	15976	16740	1	GB_GCA_002731575.1
MotB	PCCE01000020.1_15	PCCE01000020.1	17925	19121	1	GB_GCA_002731575.1
MotB	PCCE01000020.1_14	PCCE01000020.1	16754	17932	1	GB_GCA_002731575.1
