gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	SOEU01000003.1_40	SOEU01000003.1	38299	38574	1	GB_GCA_021646415.1
FlaG	SOEU01000003.1_82	SOEU01000003.1	91963	92310	1	GB_GCA_021646415.1
FlgA	SOEU01000003.1_32	SOEU01000003.1	30203	31174	1	GB_GCA_021646415.1
FlgD	SOEU01000003.1_27	SOEU01000003.1	25704	26159	1	GB_GCA_021646415.1
FlgE	SOEU01000003.1_28	SOEU01000003.1	26181	27755	1	GB_GCA_021646415.1
FlgF	SOEU01000003.1_29	SOEU01000003.1	28128	28856	1	GB_GCA_021646415.1
FlgG	SOEU01000003.1_31	SOEU01000003.1	29320	30099	1	GB_GCA_021646415.1
FlgH	SOEU01000003.1_33	SOEU01000003.1	31184	31915	1	GB_GCA_021646415.1
FlgI	SOEU01000003.1_34	SOEU01000003.1	32078	33202	1	GB_GCA_021646415.1
FlgJ	SOEU01000003.1_35	SOEU01000003.1	33336	33797	1	GB_GCA_021646415.1
FlgK	SOEU01000003.1_37	SOEU01000003.1	34308	36269	1	GB_GCA_021646415.1
FlgL	SOEU01000003.1_38	SOEU01000003.1	36617	37528	1	GB_GCA_021646415.1
FlgN	SOEU01000003.1_36	SOEU01000003.1	33794	34294	1	GB_GCA_021646415.1
FliC	SOEU01000003.1_78	SOEU01000003.1	87990	88916	1	GB_GCA_021646415.1
FliC	SOEU01000003.1_86	SOEU01000003.1	95748	96674	-1	GB_GCA_021646415.1
FliD	SOEU01000003.1_79	SOEU01000003.1	89020	90801	1	GB_GCA_021646415.1
FliK	SOEU01000003.1_26	SOEU01000003.1	23893	25692	1	GB_GCA_021646415.1
FliS	SOEU01000003.1_81	SOEU01000003.1	91349	91690	1	GB_GCA_021646415.1
FliW	SOEU01000003.1_39	SOEU01000003.1	37802	38269	1	GB_GCA_021646415.1
MotA	SOEU01000002.1_252	SOEU01000002.1	270514	271314	1	GB_GCA_021646415.1
PilZ	SOEU01000016.1_36	SOEU01000016.1	41794	42132	-1	GB_GCA_021646415.1
