gene_name	gene_id	genome_id	start	stop	strand	assembly
FlgA	JAIFNE010000132.1_7	JAIFNE010000132.1	4825	5619	1	GB_GCA_020047875.1
FlgA	JAIFNE010000200.1_4	JAIFNE010000200.1	1379	2197	1	GB_GCA_020047875.1
FlgB	JAIFNE010000132.1_6	JAIFNE010000132.1	4177	4581	-1	GB_GCA_020047875.1
FlgB	JAIFNE010000200.1_3	JAIFNE010000200.1	731	1135	-1	GB_GCA_020047875.1
FlgC	JAIFNE010000200.1_2	JAIFNE010000200.1	124	528	-1	GB_GCA_020047875.1
FlgC	JAIFNE010000132.1_5	JAIFNE010000132.1	3637	4041	-1	GB_GCA_020047875.1
FlgD	JAIFNE010000132.1_4	JAIFNE010000132.1	2985	3527	-1	GB_GCA_020047875.1
FlgE	JAIFNE010000132.1_3	JAIFNE010000132.1	1600	2922	-1	GB_GCA_020047875.1
FlgF	JAIFNE010000132.1_2	JAIFNE010000132.1	822	1559	-1	GB_GCA_020047875.1
FlgG	JAIFNE010000132.1_1	JAIFNE010000132.1	2	784	-1	GB_GCA_020047875.1
FlgH	JAIFNE010000018.1_10	JAIFNE010000018.1	9614	10171	-1	GB_GCA_020047875.1
FlgI	JAIFNE010000018.1_9	JAIFNE010000018.1	8409	9593	-1	GB_GCA_020047875.1
FlgJ	JAIFNE010000018.1_8	JAIFNE010000018.1	7406	8272	-1	GB_GCA_020047875.1
FlgK	JAIFNE010000018.1_7	JAIFNE010000018.1	5720	7396	-1	GB_GCA_020047875.1
FlgL	JAIFNE010000018.1_6	JAIFNE010000018.1	4775	5707	-1	GB_GCA_020047875.1
FlgM	JAIFNE010000200.1_5	JAIFNE010000200.1	2332	2670	1	GB_GCA_020047875.1
FlgM	JAIFNE010000132.1_8	JAIFNE010000132.1	5754	6092	1	GB_GCA_020047875.1
FliC	JAIFNE010000227.1_2	JAIFNE010000227.1	452	1300	1	GB_GCA_020047875.1
FliK	JAIFNE010000081.1_10	JAIFNE010000081.1	4895	6418	-1	GB_GCA_020047875.1
FliL	JAIFNE010000081.1_9	JAIFNE010000081.1	4145	4723	-1	GB_GCA_020047875.1
FliM	JAIFNE010000081.1_8	JAIFNE010000081.1	3122	4126	-1	GB_GCA_020047875.1
FliN	JAIFNE010000081.1_7	JAIFNE010000081.1	2716	3132	-1	GB_GCA_020047875.1
FliO	JAIFNE010000081.1_6	JAIFNE010000081.1	2155	2532	-1	GB_GCA_020047875.1
FliP	JAIFNE010000081.1_5	JAIFNE010000081.1	1377	2168	-1	GB_GCA_020047875.1
FliQ	JAIFNE010000081.1_4	JAIFNE010000081.1	1099	1368	-1	GB_GCA_020047875.1
FliR	JAIFNE010000081.1_3	JAIFNE010000081.1	391	924	-1	GB_GCA_020047875.1
FliR	JAIFNE010000081.1_2	JAIFNE010000081.1	200	430	-1	GB_GCA_020047875.1
MotB	JAIFNE010000088.1_13	JAIFNE010000088.1	10074	10688	-1	GB_GCA_020047875.1
