gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JALRJG010000080.1_3	JALRJG010000080.1	4063	4257	1	GB_GCA_023261215.1
FlgK	JALRJG010000415.1_1	JALRJG010000415.1	3	803	-1	GB_GCA_023261215.1
FlhA	JALRJG010000162.1_1	JALRJG010000162.1	1	1488	-1	GB_GCA_023261215.1
FlhB	JALRJG010000162.1_2	JALRJG010000162.1	1485	2621	-1	GB_GCA_023261215.1
FliL	JALRJG010000243.1_5	JALRJG010000243.1	1975	2409	-1	GB_GCA_023261215.1
FliM	JALRJG010000243.1_4	JALRJG010000243.1	1001	1972	-1	GB_GCA_023261215.1
FliN	JALRJG010000243.1_3	JALRJG010000243.1	636	974	-1	GB_GCA_023261215.1
FliO	JALRJG010000243.1_2	JALRJG010000243.1	189	629	-1	GB_GCA_023261215.1
FliP	JALRJG010000162.1_5	JALRJG010000162.1	4010	4309	-1	GB_GCA_023261215.1
FliQ	JALRJG010000162.1_4	JALRJG010000162.1	3398	3667	-1	GB_GCA_023261215.1
FliR	JALRJG010000162.1_3	JALRJG010000162.1	2625	3395	-1	GB_GCA_023261215.1
MotA	JALRJG010000084.1_6	JALRJG010000084.1	5349	6167	-1	GB_GCA_023261215.1
MotB	JALRJG010000084.1_5	JALRJG010000084.1	4632	5327	-1	GB_GCA_023261215.1
