gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	NZ_CAKXZS010000032.1_7	NZ_CAKXZS010000032.1	8252	10303	1	RS_GCF_935822925.1
FlhA	NZ_CAKXZS010000004.1_31	NZ_CAKXZS010000004.1	35420	36778	-1	RS_GCF_935822925.1
FlhB	NZ_CAKXZS010000010.1_125	NZ_CAKXZS010000010.1	128458	129495	1	RS_GCF_935822925.1
FliF	NZ_CAKXZS010000010.1_116	NZ_CAKXZS010000010.1	121642	122481	1	RS_GCF_935822925.1
FliH	NZ_CAKXZS010000010.1_118	NZ_CAKXZS010000010.1	123118	123741	1	RS_GCF_935822925.1
FliJ	NZ_CAKXZS010000049.1_29	NZ_CAKXZS010000049.1	31316	31693	1	RS_GCF_935822925.1
FliN	NZ_CAKXZS010000010.1_121	NZ_CAKXZS010000010.1	125673	126698	1	RS_GCF_935822925.1
FliO	NZ_CAKXZS010000023.1_130	NZ_CAKXZS010000023.1	141969	142703	-1	RS_GCF_935822925.1
FliP	NZ_CAKXZS010000010.1_122	NZ_CAKXZS010000010.1	126691	127356	1	RS_GCF_935822925.1
FliQ	NZ_CAKXZS010000010.1_123	NZ_CAKXZS010000010.1	127410	127634	1	RS_GCF_935822925.1
FliR	NZ_CAKXZS010000010.1_124	NZ_CAKXZS010000010.1	127643	128461	1	RS_GCF_935822925.1
LdtR	NZ_CAKXZS010000014.1_199	NZ_CAKXZS010000014.1	168137	168652	-1	RS_GCF_935822925.1
Transglutaminase	NZ_CAKXZS010000015.1_62	NZ_CAKXZS010000015.1	56643	57251	1	RS_GCF_935822925.1
Transglutaminase	NZ_CAKXZS010000020.1_2	NZ_CAKXZS010000020.1	117	821	1	RS_GCF_935822925.1
Transglutaminase	NZ_CAKXZS010000060.1_6	NZ_CAKXZS010000060.1	5234	5851	1	RS_GCF_935822925.1
Transglutaminase	NZ_CAKXZS010000017.1_3	NZ_CAKXZS010000017.1	1768	2472	1	RS_GCF_935822925.1
Transglutaminase	NZ_CAKXZS010000003.1_108	NZ_CAKXZS010000003.1	110390	110959	-1	RS_GCF_935822925.1
Transglutaminase	NZ_CAKXZS010000018.1_108	NZ_CAKXZS010000018.1	100435	100917	-1	RS_GCF_935822925.1
