gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAJNBM010000026.1_17	JAJNBM010000026.1	12615	12815	-1	GB_GCA_021156165.1
CsrA	JAJNBM010000003.1_98	JAJNBM010000003.1	105748	105963	-1	GB_GCA_021156165.1
CsrA	JAJNBM010000055.1_10	JAJNBM010000055.1	7526	7708	1	GB_GCA_021156165.1
CsrA	JAJNBM010000045.1_2	JAJNBM010000045.1	1107	1331	-1	GB_GCA_021156165.1
CsrA	JAJNBM010000050.1_4	JAJNBM010000050.1	3905	4108	1	GB_GCA_021156165.1
CsrA	JAJNBM010000001.1_60	JAJNBM010000001.1	59357	59602	1	GB_GCA_021156165.1
CsrA	JAJNBM010000008.1_30	JAJNBM010000008.1	34670	34852	1	GB_GCA_021156165.1
CsrA	JAJNBM010000056.1_3	JAJNBM010000056.1	1085	1306	1	GB_GCA_021156165.1
CsrA	JAJNBM010000066.1_6	JAJNBM010000066.1	4800	4979	1	GB_GCA_021156165.1
CsrA	JAJNBM010000007.1_16	JAJNBM010000007.1	14171	14350	-1	GB_GCA_021156165.1
CsrA	JAJNBM010000016.1_11	JAJNBM010000016.1	9927	10205	1	GB_GCA_021156165.1
CsrA	JAJNBM010000036.1_6	JAJNBM010000036.1	6423	6656	-1	GB_GCA_021156165.1
