gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaF	NZ_JADBEC010000001.1_1200	NZ_JADBEC010000001.1	1209322	1209669	-1	RS_GCF_014873945.1
FlbB	NZ_JADBEC010000001.1_1219	NZ_JADBEC010000001.1	1228848	1229387	-1	RS_GCF_014873945.1
FlbT	NZ_JADBEC010000001.1_1199	NZ_JADBEC010000001.1	1208876	1209325	-1	RS_GCF_014873945.1
FlgA	NZ_JADBEC010000001.1_1221	NZ_JADBEC010000001.1	1230502	1230984	-1	RS_GCF_014873945.1
FlgB	NZ_JADBEC010000001.1_1225	NZ_JADBEC010000001.1	1232574	1232966	-1	RS_GCF_014873945.1
FlgC	NZ_JADBEC010000001.1_1224	NZ_JADBEC010000001.1	1232150	1232569	-1	RS_GCF_014873945.1
FlgD	NZ_JADBEC010000001.1_1198	NZ_JADBEC010000001.1	1208391	1208885	-1	RS_GCF_014873945.1
FlgD	NZ_JADBEC010000002.1_1886	NZ_JADBEC010000002.1	2047253	2047687	1	RS_GCF_014873945.1
FlgE	NZ_JADBEC010000001.1_1203	NZ_JADBEC010000001.1	1212236	1213522	-1	RS_GCF_014873945.1
FlgF	NZ_JADBEC010000001.1_1228	NZ_JADBEC010000001.1	1235096	1235830	-1	RS_GCF_014873945.1
FlgG	NZ_JADBEC010000001.1_1222	NZ_JADBEC010000001.1	1231001	1231789	-1	RS_GCF_014873945.1
FlgH	NZ_JADBEC010000001.1_1218	NZ_JADBEC010000001.1	1228138	1228851	-1	RS_GCF_014873945.1
FlgI	NZ_JADBEC010000001.1_1220	NZ_JADBEC010000001.1	1229384	1230505	-1	RS_GCF_014873945.1
FlgJ	NZ_JADBEC010000001.1_1193	NZ_JADBEC010000001.1	1204091	1204657	-1	RS_GCF_014873945.1
FlgK	NZ_JADBEC010000001.1_1202	NZ_JADBEC010000001.1	1210762	1212216	-1	RS_GCF_014873945.1
FlgL	NZ_JADBEC010000001.1_1201	NZ_JADBEC010000001.1	1209706	1210758	-1	RS_GCF_014873945.1
FlhA	NZ_JADBEC010000001.1_1196	NZ_JADBEC010000001.1	1205858	1207945	-1	RS_GCF_014873945.1
FlhB	NZ_JADBEC010000001.1_1233	NZ_JADBEC010000001.1	1239791	1240870	1	RS_GCF_014873945.1
FliC	NZ_JADBEC010000001.1_1211	NZ_JADBEC010000001.1	1221207	1222115	-1	RS_GCF_014873945.1
FliC	NZ_JADBEC010000001.1_1883	NZ_JADBEC010000001.1	1915389	1916324	1	RS_GCF_014873945.1
FliC	NZ_JADBEC010000001.1_1212	NZ_JADBEC010000001.1	1222369	1223277	-1	RS_GCF_014873945.1
FliC	NZ_JADBEC010000001.1_1213	NZ_JADBEC010000001.1	1223558	1224463	-1	RS_GCF_014873945.1
FliC	NZ_JADBEC010000001.1_3328	NZ_JADBEC010000001.1	3445235	3446233	1	RS_GCF_014873945.1
FliC	NZ_JADBEC010000001.1_1210	NZ_JADBEC010000001.1	1219963	1220916	-1	RS_GCF_014873945.1
FliE	NZ_JADBEC010000001.1_1223	NZ_JADBEC010000001.1	1231809	1232150	-1	RS_GCF_014873945.1
FliF	NZ_JADBEC010000001.1_1237	NZ_JADBEC010000001.1	1243642	1245339	-1	RS_GCF_014873945.1
FliG	NZ_JADBEC010000001.1_1232	NZ_JADBEC010000001.1	1238622	1239659	1	RS_GCF_014873945.1
FliJ	NZ_JADBEC010000001.1_2825	NZ_JADBEC010000001.1	2936872	2937222	1	RS_GCF_014873945.1
FliK	NZ_JADBEC010000001.1_1206	NZ_JADBEC010000001.1	1215107	1216558	-1	RS_GCF_014873945.1
FliL	NZ_JADBEC010000001.1_1217	NZ_JADBEC010000001.1	1227622	1228125	-1	RS_GCF_014873945.1
FliM	NZ_JADBEC010000001.1_1230	NZ_JADBEC010000001.1	1236953	1237900	1	RS_GCF_014873945.1
FliN	NZ_JADBEC010000001.1_1231	NZ_JADBEC010000001.1	1237967	1238593	1	RS_GCF_014873945.1
FliO	NZ_JADBEC010000003.1_254	NZ_JADBEC010000003.1	238780	239925	-1	RS_GCF_014873945.1
FliP	NZ_JADBEC010000001.1_1216	NZ_JADBEC010000001.1	1226888	1227625	-1	RS_GCF_014873945.1
FliQ	NZ_JADBEC010000001.1_1197	NZ_JADBEC010000001.1	1208037	1208303	-1	RS_GCF_014873945.1
FliR	NZ_JADBEC010000001.1_1195	NZ_JADBEC010000001.1	1205109	1205861	-1	RS_GCF_014873945.1
LdtR	NZ_JADBEC010000001.1_513	NZ_JADBEC010000001.1	515393	515905	-1	RS_GCF_014873945.1
MotA	NZ_JADBEC010000001.1_1229	NZ_JADBEC010000001.1	1235990	1236952	1	RS_GCF_014873945.1
MotB	NZ_JADBEC010000001.1_1208	NZ_JADBEC010000001.1	1217863	1219131	-1	RS_GCF_014873945.1
Transglutaminase	NZ_JADBEC010000003.1_364	NZ_JADBEC010000003.1	347282	347887	-1	RS_GCF_014873945.1
Transglutaminase	NZ_JADBEC010000001.1_1604	NZ_JADBEC010000001.1	1614681	1615280	1	RS_GCF_014873945.1
Transglutaminase	NZ_JADBEC010000002.1_141	NZ_JADBEC010000002.1	147244	147837	1	RS_GCF_014873945.1
Transglutaminase	NZ_JADBEC010000002.1_508	NZ_JADBEC010000002.1	563921	564514	-1	RS_GCF_014873945.1
Transglutaminase	NZ_JADBEC010000001.1_3823	NZ_JADBEC010000001.1	3914383	3914958	-1	RS_GCF_014873945.1
