gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhA	NZ_VLJP01000003.1_4	NZ_VLJP01000003.1	1458	3608	1	RS_GCF_007829525.1
FlhB	NZ_VLJP01000003.1_7	NZ_VLJP01000003.1	5485	6528	-1	RS_GCF_007829525.1
FliF	NZ_VLJP01000006.1_85	NZ_VLJP01000006.1	81788	82588	-1	RS_GCF_007829525.1
FliH	NZ_VLJP01000006.1_83	NZ_VLJP01000006.1	80516	81142	-1	RS_GCF_007829525.1
FliN	NZ_VLJP01000006.1_80	NZ_VLJP01000006.1	77569	78669	-1	RS_GCF_007829525.1
FliO	NZ_VLJP01000034.1_102	NZ_VLJP01000034.1	110102	111055	-1	RS_GCF_007829525.1
FliP	NZ_VLJP01000006.1_79	NZ_VLJP01000006.1	76923	77576	-1	RS_GCF_007829525.1
FliQ	NZ_VLJP01000006.1_78	NZ_VLJP01000006.1	76631	76900	-1	RS_GCF_007829525.1
FliR	NZ_VLJP01000006.1_77	NZ_VLJP01000006.1	75799	76599	-1	RS_GCF_007829525.1
LdtR	NZ_VLJP01000001.1_282	NZ_VLJP01000001.1	295959	296474	1	RS_GCF_007829525.1
Transglutaminase	NZ_VLJP01000034.1_133	NZ_VLJP01000034.1	138386	139003	-1	RS_GCF_007829525.1
Transglutaminase	NZ_VLJP01000089.1_2	NZ_VLJP01000089.1	421	1035	-1	RS_GCF_007829525.1
