gene_name	gene_id	genome_id	start	stop	strand	assembly
FlaG	NZ_BCPT01000002.1_161	NZ_BCPT01000002.1	161530	161943	-1	RS_GCF_001544095.1
FlgJ	NZ_BCPT01000007.1_55	NZ_BCPT01000007.1	63288	63893	1	RS_GCF_001544095.1
FlgK	NZ_BCPT01000002.1_164	NZ_BCPT01000002.1	164188	165711	-1	RS_GCF_001544095.1
FlgL	NZ_BCPT01000002.1_163	NZ_BCPT01000002.1	163264	164184	-1	RS_GCF_001544095.1
FlgM	NZ_BCPT01000002.1_166	NZ_BCPT01000002.1	166080	166355	-1	RS_GCF_001544095.1
FlgN	NZ_BCPT01000002.1_165	NZ_BCPT01000002.1	165723	166079	-1	RS_GCF_001544095.1
FliC	NZ_BCPT01000002.1_162	NZ_BCPT01000002.1	162046	163128	-1	RS_GCF_001544095.1
FliD	NZ_BCPT01000002.1_160	NZ_BCPT01000002.1	160104	161525	-1	RS_GCF_001544095.1
FliM	NZ_BCPT01000002.1_168	NZ_BCPT01000002.1	167506	168516	-1	RS_GCF_001544095.1
FliN	NZ_BCPT01000002.1_167	NZ_BCPT01000002.1	166451	167509	-1	RS_GCF_001544095.1
FliS	NZ_BCPT01000002.1_158	NZ_BCPT01000002.1	159318	159686	-1	RS_GCF_001544095.1
FliT	NZ_BCPT01000002.1_159	NZ_BCPT01000002.1	159700	160029	-1	RS_GCF_001544095.1
MotA	NZ_BCPT01000002.1_170	NZ_BCPT01000002.1	169224	169988	1	RS_GCF_001544095.1
MotB	NZ_BCPT01000002.1_171	NZ_BCPT01000002.1	170002	170772	1	RS_GCF_001544095.1
