gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	WGFU01000035.1_11	WGFU01000035.1	8218	8454	-1	GB_GCA_015492075.1
CsrA	WGFU01000008.1_30	WGFU01000008.1	33052	33237	1	GB_GCA_015492075.1
FlgA	WGFU01000002.1_16	WGFU01000002.1	14532	15242	1	GB_GCA_015492075.1
FlgB	WGFU01000002.1_13	WGFU01000002.1	11985	12389	-1	GB_GCA_015492075.1
FlgC	WGFU01000002.1_12	WGFU01000002.1	11572	11982	-1	GB_GCA_015492075.1
FlgD	WGFU01000002.1_11	WGFU01000002.1	10887	11555	-1	GB_GCA_015492075.1
FlgE	WGFU01000002.1_10	WGFU01000002.1	9621	10862	-1	GB_GCA_015492075.1
FlgF	WGFU01000002.1_9	WGFU01000002.1	8863	9603	-1	GB_GCA_015492075.1
FlgG	WGFU01000002.1_8	WGFU01000002.1	8049	8834	-1	GB_GCA_015492075.1
FlgH	WGFU01000002.1_7	WGFU01000002.1	7327	8049	-1	GB_GCA_015492075.1
FlgI	WGFU01000002.1_6	WGFU01000002.1	6167	7309	-1	GB_GCA_015492075.1
FlgJ	WGFU01000002.1_5	WGFU01000002.1	5247	6164	-1	GB_GCA_015492075.1
FlgK	WGFU01000002.1_4	WGFU01000002.1	3325	5247	-1	GB_GCA_015492075.1
FlgL	WGFU01000002.1_3	WGFU01000002.1	2129	3322	-1	GB_GCA_015492075.1
FlgM	WGFU01000002.1_17	WGFU01000002.1	15312	15623	1	GB_GCA_015492075.1
FlgN	WGFU01000002.1_18	WGFU01000002.1	15648	16118	1	GB_GCA_015492075.1
PilZ	WGFU01000007.1_16	WGFU01000007.1	15184	15546	-1	GB_GCA_015492075.1
