gene_name	gene_id	genome_id	start	stop	strand	assembly
FlhB	PWHX01000065.1_2	PWHX01000065.1	127	1215	-1	GB_GCA_003555415.1
FliL	PWHX01000007.1_3	PWHX01000007.1	1717	2217	1	GB_GCA_003555415.1
FliM	PWHX01000153.1_2	PWHX01000153.1	1429	2427	1	GB_GCA_003555415.1
FliN	PWHX01000153.1_4	PWHX01000153.1	2982	4817	1	GB_GCA_003555415.1
FliN	PWHX01000153.1_3	PWHX01000153.1	2420	2947	1	GB_GCA_003555415.1
FliN	PWHX01000065.1_7	PWHX01000065.1	3519	3722	-1	GB_GCA_003555415.1
FliN	PWHX01000007.1_4	PWHX01000007.1	2237	2539	1	GB_GCA_003555415.1
FliO	PWHX01000065.1_6	PWHX01000065.1	3114	3494	-1	GB_GCA_003555415.1
FliP	PWHX01000065.1_5	PWHX01000065.1	2351	3145	-1	GB_GCA_003555415.1
FliQ	PWHX01000065.1_4	PWHX01000065.1	2065	2331	-1	GB_GCA_003555415.1
FliR	PWHX01000065.1_3	PWHX01000065.1	1232	1993	-1	GB_GCA_003555415.1
MotA	PWHX01000007.1_1	PWHX01000007.1	161	985	1	GB_GCA_003555415.1
MotB	PWHX01000007.1_2	PWHX01000007.1	978	1712	1	GB_GCA_003555415.1
