gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	JAKBTR010000082.1_107	JAKBTR010000082.1	109955	110197	1	GB_GCA_021844275.1
FlgA	JAKBTR010000082.1_98	JAKBTR010000082.1	102655	103293	1	GB_GCA_021844275.1
FlgA	JAKBTR010000067.1_1	JAKBTR010000067.1	2	586	-1	GB_GCA_021844275.1
FlgF	JAKBTR010000067.1_3	JAKBTR010000067.1	1408	2211	-1	GB_GCA_021844275.1
FlgF	JAKBTR010000082.1_96	JAKBTR010000082.1	101031	101834	1	GB_GCA_021844275.1
FlgG	JAKBTR010000067.1_2	JAKBTR010000067.1	598	1383	-1	GB_GCA_021844275.1
FlgG	JAKBTR010000082.1_97	JAKBTR010000082.1	101858	102643	1	GB_GCA_021844275.1
FlgI	JAKBTR010000082.1_100	JAKBTR010000082.1	103903	104967	1	GB_GCA_021844275.1
FlgJ	JAKBTR010000082.1_101	JAKBTR010000082.1	104964	105332	1	GB_GCA_021844275.1
FlgK	JAKBTR010000082.1_105	JAKBTR010000082.1	107235	108923	1	GB_GCA_021844275.1
FlgL	JAKBTR010000082.1_106	JAKBTR010000082.1	108952	109890	1	GB_GCA_021844275.1
FlgM	JAKBTR010000082.1_103	JAKBTR010000082.1	106342	106701	1	GB_GCA_021844275.1
FliC	JAKBTR010000082.1_109	JAKBTR010000082.1	110796	111623	1	GB_GCA_021844275.1
FliC	JAKBTR010000082.1_102	JAKBTR010000082.1	105363	106223	1	GB_GCA_021844275.1
FliD	JAKBTR010000082.1_110	JAKBTR010000082.1	111668	113161	1	GB_GCA_021844275.1
FliS	JAKBTR010000082.1_111	JAKBTR010000082.1	113183	113641	1	GB_GCA_021844275.1
FliW	JAKBTR010000082.1_108	JAKBTR010000082.1	110194	110625	1	GB_GCA_021844275.1
