gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	CAIVGC010000454.1_7	CAIVGC010000454.1	4785	4985	1	GB_GCA_903905335.1
FlgB	CAIVGC010000106.1_9	CAIVGC010000106.1	7112	7501	-1	GB_GCA_903905335.1
FlgC	CAIVGC010000106.1_8	CAIVGC010000106.1	6694	7110	-1	GB_GCA_903905335.1
FlgD	CAIVGC010000106.1_7	CAIVGC010000106.1	5978	6691	-1	GB_GCA_903905335.1
FlgE	CAIVGC010000106.1_6	CAIVGC010000106.1	4546	5958	-1	GB_GCA_903905335.1
FlgF	CAIVGC010000106.1_5	CAIVGC010000106.1	3773	4516	-1	GB_GCA_903905335.1
FlgG	CAIVGC010000106.1_4	CAIVGC010000106.1	2922	3710	-1	GB_GCA_903905335.1
FlgH	CAIVGC010000106.1_3	CAIVGC010000106.1	2233	2907	-1	GB_GCA_903905335.1
FlgI	CAIVGC010000106.1_2	CAIVGC010000106.1	1113	2216	-1	GB_GCA_903905335.1
FlgJ	CAIVGC010000106.1_1	CAIVGC010000106.1	75	1109	-1	GB_GCA_903905335.1
FlgO	CAIVGC010000125.1_7	CAIVGC010000125.1	6675	7463	1	GB_GCA_903905335.1
FlgO	CAIVGC010000247.1_29	CAIVGC010000247.1	28978	29277	-1	GB_GCA_903905335.1
FliT	CAIVGC010000039.1_2	CAIVGC010000039.1	254	559	1	GB_GCA_903905335.1
Transglycosylase	CAIVGC010000392.1_1	CAIVGC010000392.1	360	998	1	GB_GCA_903905335.1
Transglycosylase	CAIVGC010000471.1_1	CAIVGC010000471.1	249	845	-1	GB_GCA_903905335.1
