gene_name	gene_id	genome_id	start	stop	strand	assembly
CsrA	SKOZ01000040.1_23	SKOZ01000040.1	29927	30145	1	GB_GCA_007119795.1
CsrA	SKOZ01000091.1_27	SKOZ01000091.1	34411	34809	-1	GB_GCA_007119795.1
CsrA	SKOZ01000067.1_3	SKOZ01000067.1	2045	2233	1	GB_GCA_007119795.1
CsrA	SKOZ01000104.1_3	SKOZ01000104.1	818	1618	-1	GB_GCA_007119795.1
FlgA	SKOZ01000074.1_22	SKOZ01000074.1	27225	28298	-1	GB_GCA_007119795.1
FlgF	SKOZ01000074.1_24	SKOZ01000074.1	29239	30114	-1	GB_GCA_007119795.1
FlgG	SKOZ01000074.1_23	SKOZ01000074.1	28333	29136	-1	GB_GCA_007119795.1
FlgH	SKOZ01000074.1_21	SKOZ01000074.1	26344	27024	-1	GB_GCA_007119795.1
FlgI	SKOZ01000074.1_20	SKOZ01000074.1	25266	26333	-1	GB_GCA_007119795.1
FlgI	SKOZ01000075.1_25	SKOZ01000075.1	35332	37134	1	GB_GCA_007119795.1
FlgJ	SKOZ01000074.1_19	SKOZ01000074.1	24774	25145	-1	GB_GCA_007119795.1
FlgK	SKOZ01000074.1_17	SKOZ01000074.1	22191	23888	-1	GB_GCA_007119795.1
FlgL	SKOZ01000074.1_16	SKOZ01000074.1	19532	22153	-1	GB_GCA_007119795.1
FlgM	SKOZ01000017.1_8	SKOZ01000017.1	7589	7870	-1	GB_GCA_007119795.1
FlgN	SKOZ01000074.1_18	SKOZ01000074.1	24036	24521	-1	GB_GCA_007119795.1
FliC	SKOZ01000048.1_1	SKOZ01000048.1	3	1106	1	GB_GCA_007119795.1
FliD	SKOZ01000009.1_12	SKOZ01000009.1	11905	14355	1	GB_GCA_007119795.1
FliD	SKOZ01000002.1_19	SKOZ01000002.1	23961	24380	-1	GB_GCA_007119795.1
FliM	SKOZ01000088.1_7	SKOZ01000088.1	10639	11685	1	GB_GCA_007119795.1
FliS	SKOZ01000002.1_18	SKOZ01000002.1	23201	23746	-1	GB_GCA_007119795.1
FlrA	SKOZ01000048.1_5	SKOZ01000048.1	3492	5432	1	GB_GCA_007119795.1
